episode,total_reward,steps,success,epsilon,q_states
2686,108,9,1,0.06806147786435154,24381
2687,102,7,1,0.06799341638648719,24382
2688,107,27,1,0.06792542297010071,24386
2689,94,24,1,0.06785749754713061,24393
2690,90,2,1,0.06778964004958347,24393
2691,111,7,1,0.06772185040953389,24393
2692,103,9,1,0.06765412855912437,24394
2693,79,29,1,0.06758647443056524,24402
2694,92,7,1,0.06751888795613468,24403
2695,108,19,1,0.06745136906817856,24405
2696,113,11,1,0.06738391769911038,24405
2697,105,20,1,0.06731653378141127,24406
2698,118,10,1,0.06724921724762986,24406
2699,-18,74,1,0.06718196803038223,24406
2700,56,17,1,0.06711478606235186,24409
2701,116,9,1,0.06704767127628951,24409
2702,94,25,1,0.06698062360501322,24413
2703,68,24,1,0.06691364298140821,24418
2704,109,11,1,0.06684672933842681,24419
2705,115,9,1,0.06677988260908838,24419
2706,56,26,1,0.06671310272647929,24425
2707,102,17,1,0.06664638962375281,24428
2708,104,3,1,0.06657974323412906,24428
2709,109,6,1,0.06651316349089494,24428
2710,107,12,1,0.06644665032740404,24428
2711,117,17,1,0.06638020367707664,24432
2712,115,18,1,0.06631382347339956,24433
2713,-26,54,1,0.06624750964992616,24443
2714,109,21,1,0.06618126214027624,24449
2715,101,8,1,0.06611508087813596,24450
2716,75,26,1,0.06604896579725783,24457
2717,109,29,1,0.06598291683146057,24469
2718,92,27,1,0.0659169339146291,24474
2719,113,9,1,0.06585101698071448,24474
2720,110,10,1,0.06578516596373377,24474
2721,125,18,1,0.06571938079777004,24474
2722,100,19,1,0.06565366141697226,24474
2723,63,23,1,0.06558800775555529,24480
2724,86,16,1,0.06552241974779974,24484
2725,98,5,1,0.06545689732805193,24486
2726,76,27,1,0.06539144043072388,24491
2727,112,10,1,0.06532604899029316,24491
2728,99,11,1,0.06526072294130288,24493
2729,69,27,1,0.06519546221836157,24498
2730,4,51,1,0.06513026675614321,24505
2731,75,26,1,0.06506513648938707,24511
2732,86,23,1,0.06500007135289768,24513
2733,92,8,1,0.06493507128154478,24514
2734,100,27,1,0.06487013621026325,24518
2735,107,18,1,0.06480526607405299,24518
2736,110,18,1,0.06474046080797893,24523
2737,115,29,1,0.06467572034717095,24527
2738,31,38,1,0.06461104462682378,24534
2739,65,24,1,0.06454643358219696,24539
2740,106,4,1,0.06448188714861476,24539
2741,105,4,1,0.06441740526146615,24539
2742,91,17,1,0.06435298785620469,24540
2743,130,20,1,0.06428863486834849,24540
2744,121,12,1,0.06422434623348014,24540
2745,102,2,1,0.06416012188724667,24540
2746,106,13,1,0.06409596176535942,24540
2747,116,9,1,0.06403186580359406,24540
2748,82,16,1,0.06396783393779047,24544
2749,97,17,1,0.06390386610385268,24545
2750,107,6,1,0.06383996223774882,24546
2751,113,20,1,0.06377612227551108,24549
2752,104,35,1,0.06371234615323557,24563
2753,84,14,1,0.06364863380708233,24565
2754,72,37,1,0.06358498517327525,24574
2755,64,18,1,0.06352140018810197,24578
2756,108,5,1,0.06345787878791387,24578
2757,35,38,1,0.06339442090912595,24589
2758,102,27,1,0.06333102648821683,24593
2759,100,19,1,0.06326769546172861,24599
2760,100,7,1,0.06320442776626688,24599
2761,124,14,1,0.06314122333850061,24599
2762,125,14,1,0.06307808211516211,24599
2763,128,18,1,0.06301500403304695,24599
2764,110,6,1,0.0629519890290139,24599
2765,100,31,1,0.06288903703998489,24605
2766,104,4,1,0.0628261480029449,24605
2767,118,11,1,0.06276332185494196,24608
2768,96,17,1,0.06270055853308702,24609
2769,111,11,1,0.06263785797455393,24609
2770,112,13,1,0.06257522011657937,24609
2771,97,6,1,0.0625126448964628,24609
2772,94,3,1,0.062450132251566336,24609
2773,102,6,1,0.062387682119314766,24609
2774,47,18,1,0.06232529443719545,24613
2775,68,32,1,0.06226296914275825,24616
2776,84,23,1,0.06220070617361549,24620
2777,125,17,1,0.062138505467441874,24620
2778,120,15,1,0.06207636696197443,24622
2779,83,9,1,0.062014290595012456,24624
2780,100,1,1,0.06195227630441744,24624
2781,96,11,1,0.06189032402811302,24625
2782,110,6,1,0.06182843370408491,24625
2783,116,9,1,0.061766605270380824,24625
2784,86,15,1,0.061704838665110444,24629
2785,117,21,1,0.06164313382644533,24631
2786,115,9,1,0.06158149069261889,24631
2787,-15,62,1,0.06151990920192627,24650
2788,102,8,1,0.06145838929272435,24650
2789,25,36,1,0.061396930903431624,24664
2790,84,13,1,0.061335533972528195,24670
2791,110,13,1,0.061274198438555666,24671
2792,107,24,1,0.06121292424011711,24674
2793,111,18,1,0.06115171131587699,24676
2794,94,17,1,0.06109055960456111,24676
2795,113,8,1,0.06102946904495655,24676
2796,109,19,1,0.06096843957591159,24679
2797,120,14,1,0.06090747113633568,24679
2798,111,25,1,0.06084656366519934,24681
2799,112,32,1,0.06078571710153414,24682
2800,99,12,1,0.06072493138443261,24684
2801,104,3,1,0.060664206453048174,24684
2802,110,6,1,0.06060354224659512,24684
2803,111,7,1,0.06054293870434853,24684
2804,81,27,1,0.06048239576564418,24689
2805,80,17,1,0.06042191336987854,24690
2806,97,10,1,0.06036149145650866,24692
2807,110,10,1,0.06030112996505215,24692
2808,114,8,1,0.0602408288350871,24692
2809,83,34,1,0.06018058800625201,24694
2810,104,15,1,0.06012040741824576,24695
2811,106,4,1,0.06006028701082751,24695
2812,122,13,1,0.060000226723816684,24695
2813,85,18,1,0.059940226497092866,24696
2814,106,11,1,0.05988028627059577,24699
2815,84,20,1,0.05982040598432518,24702
2816,85,6,1,0.05976058557834085,24702
2817,118,13,1,0.05970082499276251,24703
2818,107,16,1,0.059641124167769746,24705
2819,62,27,1,0.059581483043601974,24713
2820,98,14,1,0.05952190156055837,24714
2821,109,6,1,0.05946237965899782,24714
2822,111,9,1,0.05940291727933882,24716
2823,126,19,1,0.05934351436205949,24718
2824,81,27,1,0.05928417084769743,24719
2825,114,8,1,0.05922488667684973,24720
2826,96,17,1,0.05916566179017289,24722
2827,121,22,1,0.059106496128382716,24723
2828,58,29,1,0.05904738963225433,24731
2829,112,18,1,0.058988342242622074,24735
2830,80,21,1,0.058929353900379455,24740
2831,106,7,1,0.058870424546479075,24740
2832,93,24,1,0.0588115541219326,24741
2833,104,3,1,0.05875274256781066,24741
2834,114,8,1,0.058693989825242855,24741
2835,59,10,1,0.058635295835417614,24744
2836,83,44,1,0.058576660539582194,24759
2837,110,6,1,0.058518083879042615,24761
2838,109,12,1,0.05845956579516357,24761
2839,-16,97,1,0.05840110622936841,24774
2840,62,40,1,0.05834270512313904,24785
2841,104,7,1,0.058284362418015906,24785
2842,124,19,1,0.05822607805559789,24785
2843,106,7,1,0.05816785197754229,24785
2844,-125,63,1,0.05810968412556475,24801
2845,109,6,1,0.058051574441439185,24802
2846,111,16,1,0.05799352286699774,24803
2847,108,12,1,0.057935529344130744,24804
2848,116,10,1,0.05787759381478661,24807
2849,98,10,1,0.057819716220971824,24807
2850,114,8,1,0.05776189650475085,24807
2851,106,6,1,0.0577041346082461,24807
2852,119,31,1,0.05764643047363786,24811
2853,114,22,1,0.05758878404316422,24815
2854,106,23,1,0.05753119525912106,24819
2855,101,15,1,0.05747366406386194,24820
2856,114,16,1,0.057416190399798075,24822
2857,130,17,1,0.05735877420939828,24822
2858,52,26,1,0.05730141543518888,24826
2859,96,13,1,0.05724411401975369,24827
2860,105,28,1,0.057186869905733934,24834
2861,107,11,1,0.0571296830358282,24835
2862,61,23,1,0.05707255335279238,24839
2863,119,17,1,0.057015480799439584,24840
2864,88,20,1,0.05695846531864014,24841
2865,111,7,1,0.0569015068533215,24841
2866,117,11,1,0.05684460534646818,24841
2867,113,8,1,0.05678776074112171,24841
2868,95,14,1,0.056730972980380594,24841
2869,108,17,1,0.05667424200740021,24841
2870,113,15,1,0.05661756776539281,24842
2871,109,10,1,0.05656095019762742,24844
2872,92,15,1,0.056504389247429794,24846
2873,55,21,1,0.05644788485818236,24852
2874,88,15,1,0.05639143697332418,24855
2875,108,8,1,0.05633504553635086,24855
2876,104,3,1,0.05627871049081451,24855
2877,84,5,1,0.0562224317803237,24856
2878,107,19,1,0.056166209348543376,24858
2879,124,14,1,0.056110043139194835,24858
2880,103,4,1,0.05605393309605564,24858
2881,106,21,1,0.055997879162959584,24859
2882,112,28,1,0.055941881283796624,24860
2883,107,15,1,0.055885939402512824,24861
2884,104,3,1,0.05583005346311031,24861
2885,100,14,1,0.0557742234096472,24864
2886,55,26,1,0.055718449186237556,24869
2887,63,15,1,0.055662730737051316,24874
2888,71,9,1,0.055607068006314264,24877
2889,123,14,1,0.05555146093830795,24877
2890,98,9,1,0.05549590947736964,24878
2891,96,29,1,0.05544041356789227,24885
2892,102,14,1,0.05538497315432438,24885
2893,77,31,1,0.05532958818117005,24892
2894,59,39,1,0.05527425859298888,24900
2895,116,19,1,0.05521898433439589,24901
2896,51,33,1,0.0551637653500615,24910
2897,117,19,1,0.05510860158471143,24912
2898,97,19,1,0.05505349298312672,24916
2899,106,13,1,0.054998439490143596,24916
2900,58,31,1,0.05494344105065345,24922
2901,114,8,1,0.05488849760960279,24922
2902,96,10,1,0.05483360911199319,24923
2903,108,26,1,0.0547787755028812,24924
2904,109,9,1,0.054723996727378314,24924
2905,57,22,1,0.054669272730650934,24928
2906,108,25,1,0.05461460345792028,24935
2907,72,33,1,0.054559988854462366,24937
2908,101,12,1,0.054505428865607906,24937
2909,120,12,1,0.0544509234367423,24937
2910,113,8,1,0.05439647251330556,24937
2911,43,49,1,0.054342076040792255,24954
2912,109,16,1,0.054287733964751464,24958
2913,80,12,1,0.054233446230786714,24961
2914,88,13,1,0.054179212784555925,24963
2915,94,14,1,0.05412503357177137,24966
2916,93,29,1,0.0540709085381996,24971
2917,102,3,1,0.0540168376296614,24972
2918,100,1,1,0.053962820792031733,24972
2919,126,16,1,0.053908857971239704,24972
2920,121,12,1,0.05385494911326846,24972
2921,80,28,1,0.0538010941641552,24976
2922,104,3,1,0.05374729306999104,24976
2923,64,32,1,0.05369354577692105,24980
2924,103,4,1,0.053639852231144126,24981
2925,90,6,1,0.053586212378912985,24982
2926,109,6,1,0.05353262616653407,24982
2927,17,55,1,0.053479093540367534,24995
2928,106,27,1,0.05342561444682717,24996
2929,103,26,1,0.05337218883238034,25001
2930,24,61,1,0.053318816643547956,25016
2931,101,22,1,0.05326549782690441,25017
2932,104,3,1,0.053212232329077506,25017
2933,128,16,1,0.05315902009674843,25017
2934,106,11,1,0.05310586107665168,25018
2935,37,26,1,0.05305275521557503,25024
2936,102,17,1,0.052999702460359455,25028
2937,89,34,1,0.052946702757899096,25034
2938,90,17,1,0.0528937560551412,25034
2939,110,18,1,0.05284086229908606,25037
2940,110,6,1,0.05278802143678697,25038
2941,103,11,1,0.052735233415350184,25041
2942,119,12,1,0.052682498181934836,25042
2943,88,26,1,0.052629815683752905,25049
2944,106,4,1,0.05257718586806915,25049
2945,104,13,1,0.05252460868220108,25050
2946,111,14,1,0.05247208407351888,25051
2947,116,9,1,0.052419611989445364,25051
2948,38,48,1,0.05236719237745592,25072
2949,103,9,1,0.05231482518507846,25073
2950,129,16,1,0.052262510359893384,25073
2951,118,13,1,0.05221024784953349,25073
2952,110,6,1,0.05215803760168396,25073
2953,76,29,1,0.052105879564082275,25081
2954,114,14,1,0.05205377368451819,25081
2955,127,18,1,0.052001719910833674,25081
2956,92,14,1,0.05194971819092284,25081
2957,117,12,1,0.05189776847273191,25083
2958,36,27,1,0.05184587070425918,25093
2959,19,24,1,0.05179402483355492,25097
2960,56,15,1,0.05174223080872137,25102
2961,73,28,1,0.05169048857791265,25112
2962,111,25,1,0.051638798089334734,25116
2963,110,13,1,0.051587159291245396,25117
2964,100,1,1,0.05153557213195415,25117
2965,2,53,1,0.0514840365598222,25136
2966,98,6,1,0.05143255252326238,25138
2967,101,18,1,0.05138111997073912,25141
2968,105,26,1,0.05132973885076838,25142
2969,99,11,1,0.05127840911191761,25144
2970,98,14,1,0.05122713070280569,25146
2971,116,14,1,0.05117590357210289,25146
2972,112,16,1,0.05112472766853079,25147
2973,130,17,1,0.05107360294086226,25147
2974,120,11,1,0.051022529337921396,25147
2975,119,11,1,0.05097150680858348,25147
2976,123,14,1,0.05092053530177489,25147
2977,123,23,1,0.050869614766473115,25150
2978,113,22,1,0.05081874515170664,25153
2979,110,6,1,0.050767926406554933,25153
2980,106,4,1,0.05071715848014838,25153
2981,85,26,1,0.050666441321668226,25156
2982,121,12,1,0.050615774880346555,25156
2983,110,6,1,0.05056515910546621,25156
2984,104,4,1,0.05051459394636074,25157
2985,102,2,1,0.050464079352414384,25157
2986,106,7,1,0.05041361527306197,25157
2987,109,6,1,0.05036320165778891,25157
2988,106,7,1,0.05031283845613112,25157
2989,105,14,1,0.05026252561767499,25160
2990,80,19,1,0.05021226309205731,25163
2991,106,10,1,0.05016205082896526,25165
2992,28,23,1,0.05011188877813629,25169
2993,92,30,1,0.05006177688935816,25175
2994,116,18,1,0.0500117151124688,25177
2995,121,16,1,0.05,25178
2996,108,5,1,0.05,25178
2997,70,23,1,0.05,25185
2998,100,1,1,0.05,25185
2999,112,15,1,0.05,25188
3000,77,21,1,0.05,25190
3001,110,6,1,0.05,25190
3002,105,19,1,0.05,25191
3003,119,11,1,0.05,25191
3004,80,25,1,0.05,25197
3005,81,9,1,0.05,25199
3006,85,15,1,0.05,25201
3007,112,24,1,0.05,25202
3008,100,1,1,0.05,25202
3009,78,27,1,0.05,25206
3010,98,15,1,0.05,25210
3011,121,12,1,0.05,25210
3012,105,9,1,0.05,25210
3013,131,17,1,0.05,25210
3014,98,16,1,0.05,25213
3015,106,13,1,0.05,25215
3016,70,24,1,0.05,25219
3017,107,11,1,0.05,25220
3018,77,6,1,0.05,25222
3019,49,38,1,0.05,25229
3020,66,25,1,0.05,25233
3021,94,12,1,0.05,25235
3022,107,7,1,0.05,25235
3023,68,27,1,0.05,25243
3024,98,17,1,0.05,25248
3025,100,19,1,0.05,25251
3026,88,10,1,0.05,25254
3027,25,48,1,0.05,25271
3028,121,15,1,0.05,25274
3029,52,50,1,0.05,25283
3030,103,3,1,0.05,25283
3031,108,16,1,0.05,25287
3032,132,18,1,0.05,25287
3033,47,44,1,0.05,25296
3034,87,23,1,0.05,25300
3035,112,10,1,0.05,25301
3036,38,41,1,0.05,25307
3037,110,6,1,0.05,25307
3038,88,34,1,0.05,25313
3039,100,1,1,0.05,25313
3040,113,21,1,0.05,25315
3041,128,15,1,0.05,25315
3042,112,11,1,0.05,25316
3043,123,20,1,0.05,25317
3044,113,8,1,0.05,25317
3045,102,20,1,0.05,25318
3046,113,12,1,0.05,25319
3047,100,29,1,0.05,25326
3048,109,6,1,0.05,25326
3049,113,13,1,0.05,25329
3050,82,14,1,0.05,25331
3051,107,5,1,0.05,25331
3052,118,10,1,0.05,25331
3053,106,4,1,0.05,25331
3054,74,37,1,0.05,25341
3055,100,4,1,0.05,25343
3056,104,3,1,0.05,25344
3057,106,4,1,0.05,25344
3058,119,13,1,0.05,25344
3059,109,6,1,0.05,25344
3060,102,2,1,0.05,25344
3061,-19,43,1,0.05,25360
3062,16,60,1,0.05,25383
3063,128,27,1,0.05,25385
3064,87,14,1,0.05,25387
3065,108,16,1,0.05,25389
3066,67,10,1,0.05,25393
3067,121,26,1,0.05,25394
3068,126,14,1,0.05,25395
3069,82,17,1,0.05,25397
3070,57,18,1,0.05,25400
3071,104,3,1,0.05,25400
3072,102,5,1,0.05,25400
3073,117,11,1,0.05,25401
3074,106,5,1,0.05,25401
3075,115,9,1,0.05,25401
3076,65,17,1,0.05,25407
3077,110,14,1,0.05,25408
3078,117,11,1,0.05,25409
3079,116,9,1,0.05,25409
3080,113,23,1,0.05,25410
3081,122,12,1,0.05,25411
3082,90,16,1,0.05,25412
3083,113,8,1,0.05,25412
3084,57,36,1,0.05,25424
3085,110,6,1,0.05,25424
3086,114,9,1,0.05,25424
3087,106,21,1,0.05,25426
3088,81,41,1,0.05,25435
3089,117,11,1,0.05,25435
3090,109,25,1,0.05,25440
3091,68,15,1,0.05,25447
3092,126,18,1,0.05,25447
3093,101,2,1,0.05,25447
3094,106,16,1,0.05,25448
3095,89,28,1,0.05,25453
3096,100,3,1,0.05,25453
3097,101,13,1,0.05,25456
3098,101,10,1,0.05,25458
3099,114,9,1,0.05,25458
3100,68,20,1,0.05,25460
3101,120,14,1,0.05,25460
3102,94,17,1,0.05,25463
3103,127,16,1,0.05,25463
3104,88,9,1,0.05,25464
3105,120,12,1,0.05,25464
3106,113,9,1,0.05,25464
3107,65,21,1,0.05,25467
3108,114,10,1,0.05,25467
3109,108,5,1,0.05,25467
3110,93,8,1,0.05,25469
3111,108,5,1,0.05,25469
3112,131,17,1,0.05,25469
3113,97,12,1,0.05,25470
3114,106,4,1,0.05,25470
3115,121,15,1,0.05,25470
3116,114,8,1,0.05,25470
3117,26,41,1,0.05,25471
3118,98,25,1,0.05,25473
3119,84,11,1,0.05,25477
3120,71,14,1,0.05,25480
3121,102,3,1,0.05,25480
3122,128,20,1,0.05,25480
3123,126,20,1,0.05,25480
3124,108,29,1,0.05,25483
3125,116,9,1,0.05,25483
3126,107,23,1,0.05,25486
3127,104,4,1,0.05,25486
3128,110,16,1,0.05,25486
3129,115,13,1,0.05,25486
3130,102,2,1,0.05,25486
3131,92,10,1,0.05,25486
3132,111,19,1,0.05,25488
3133,68,35,1,0.05,25496
3134,126,18,1,0.05,25496
3135,110,6,1,0.05,25496
3136,113,20,1,0.05,25497
3137,92,18,1,0.05,25500
3138,107,14,1,0.05,25502
3139,102,2,1,0.05,25502
3140,118,13,1,0.05,25504
3141,96,33,1,0.05,25510
3142,105,11,1,0.05,25512
3143,109,13,1,0.05,25512
3144,77,11,1,0.05,25512
3145,94,22,1,0.05,25517
3146,59,37,1,0.05,25528
3147,87,5,1,0.05,25528
3148,108,17,1,0.05,25529
3149,108,5,1,0.05,25529
3150,118,14,1,0.05,25529
3151,122,17,1,0.05,25532
3152,106,10,1,0.05,25534
3153,32,38,1,0.05,25541
3154,110,6,1,0.05,25541
3155,112,13,1,0.05,25542
3156,116,20,1,0.05,25543
3157,109,13,1,0.05,25543
3158,112,11,1,0.05,25544
3159,75,39,1,0.05,25550
3160,87,22,1,0.05,25554
3161,53,32,1,0.05,25560
3162,111,13,1,0.05,25563
3163,105,10,1,0.05,25563
3164,106,16,1,0.05,25563
3165,99,16,1,0.05,25566
3166,115,9,1,0.05,25567
3167,100,1,1,0.05,25567
3168,124,13,1,0.05,25567
3169,84,30,1,0.05,25570
3170,66,29,1,0.05,25578
3171,122,23,1,0.05,25580
3172,95,20,1,0.05,25583
3173,114,10,1,0.05,25584
3174,100,1,1,0.05,25584
3175,94,33,1,0.05,25588
3176,99,11,1,0.05,25589
3177,90,18,1,0.05,25591
3178,127,28,1,0.05,25592
3179,119,14,1,0.05,25592
3180,114,8,1,0.05,25592
3181,91,34,1,0.05,25595
3182,102,2,1,0.05,25595
3183,104,6,1,0.05,25596
3184,94,4,1,0.05,25596
3185,118,19,1,0.05,25597
3186,108,13,1,0.05,25599
3187,106,8,1,0.05,25599
3188,6,43,1,0.05,25613
3189,126,14,1,0.05,25613
3190,126,15,1,0.05,25613
3191,106,5,1,0.05,25613
3192,113,11,1,0.05,25613
3193,102,2,1,0.05,25613
3194,115,11,1,0.05,25613
3195,101,27,1,0.05,25616
3196,107,5,1,0.05,25617
3197,120,11,1,0.05,25617
3198,109,7,1,0.05,25617
3199,106,10,1,0.05,25617
3200,106,4,1,0.05,25617
3201,82,18,1,0.05,25620
3202,99,11,1,0.05,25623
3203,102,2,1,0.05,25623
3204,98,11,1,0.05,25624
3205,102,2,1,0.05,25624
3206,103,4,1,0.05,25624
3207,101,2,1,0.05,25624
3208,103,8,1,0.05,25626
3209,105,4,1,0.05,25626
3210,-46,52,1,0.05,25642
3211,129,16,1,0.05,25642
3212,63,36,1,0.05,25649
3213,113,8,1,0.05,25649
3214,110,30,1,0.05,25652
3215,115,10,1,0.05,25652
3216,101,9,1,0.05,25652
3217,96,14,1,0.05,25656
3218,100,19,1,0.05,25659
3219,116,12,1,0.05,25659
3220,102,5,1,0.05,25659
3221,118,11,1,0.05,25659
3222,116,21,1,0.05,25664
3223,126,14,1,0.05,25664
3224,123,13,1,0.05,25664
3225,89,15,1,0.05,25665
3226,54,22,1,0.05,25669
3227,106,4,1,0.05,25669
3228,104,6,1,0.05,25669
3229,79,10,1,0.05,25670
3230,111,21,1,0.05,25675
3231,120,11,1,0.05,25675
3232,97,13,1,0.05,25675
3233,115,23,1,0.05,25677
3234,101,11,1,0.05,25678
3235,120,14,1,0.05,25679
3236,104,3,1,0.05,25679
3237,116,9,1,0.05,25679
3238,103,22,1,0.05,25682
3239,108,5,1,0.05,25682
3240,76,25,1,0.05,25688
3241,34,48,1,0.05,25699
3242,126,15,1,0.05,25699
3243,90,5,1,0.05,25699
3244,113,21,1,0.05,25700
3245,116,17,1,0.05,25701
3246,102,9,1,0.05,25701
3247,103,9,1,0.05,25701
3248,84,26,1,0.05,25706
3249,103,3,1,0.05,25706
3250,105,17,1,0.05,25707
3251,104,3,1,0.05,25707
3252,80,7,1,0.05,25709
3253,91,21,1,0.05,25714
3254,112,7,1,0.05,25714
3255,83,26,1,0.05,25721
3256,106,12,1,0.05,25722
3257,83,25,1,0.05,25725
3258,85,20,1,0.05,25731
3259,116,9,1,0.05,25731
3260,96,8,1,0.05,25731
3261,112,7,1,0.05,25731
3262,72,7,1,0.05,25733
3263,65,37,1,0.05,25743
3264,130,18,1,0.05,25743
3265,124,13,1,0.05,25743
3266,51,24,1,0.05,25748
3267,110,9,1,0.05,25748
3268,97,6,1,0.05,25750
3269,118,13,1,0.05,25751
3270,110,6,1,0.05,25751
3271,128,20,1,0.05,25754
3272,72,25,1,0.05,25761
3273,15,34,1,0.05,25767
3274,98,23,1,0.05,25772
3275,114,19,1,0.05,25773
3276,131,21,1,0.05,25774
3277,118,19,1,0.05,25774
3278,101,2,1,0.05,25774
3279,107,6,1,0.05,25775
3280,122,12,1,0.05,25775
3281,117,15,1,0.05,25775
3282,112,9,1,0.05,25775
3283,95,23,1,0.05,25778
3284,100,1,1,0.05,25778
3285,102,2,1,0.05,25778
3286,82,32,1,0.05,25786
3287,99,13,1,0.05,25790
3288,103,3,1,0.05,25791
3289,134,18,1,0.05,25791
3290,113,12,1,0.05,25791
3291,113,11,1,0.05,25791
3292,112,8,1,0.05,25791
3293,97,17,1,0.05,25793
3294,112,13,1,0.05,25793
3295,58,22,1,0.05,25800
3296,116,10,1,0.05,25800
3297,97,17,1,0.05,25803
3298,115,12,1,0.05,25803
3299,108,5,1,0.05,25803
3300,112,10,1,0.05,25803
3301,90,2,1,0.05,25803
3302,119,12,1,0.05,25803
3303,105,16,1,0.05,25803
3304,110,15,1,0.05,25803
3305,104,3,1,0.05,25803
3306,106,23,1,0.05,25805
3307,104,3,1,0.05,25805
3308,116,21,1,0.05,25807
3309,109,13,1,0.05,25807
3310,121,26,1,0.05,25810
3311,92,10,1,0.05,25811
3312,58,36,1,0.05,25824
3313,111,16,1,0.05,25824
3314,137,21,1,0.05,25828
3315,123,19,1,0.05,25828
3316,60,28,1,0.05,25834
3317,106,26,1,0.05,25836
3318,78,10,1,0.05,25840
3319,92,14,1,0.05,25841
3320,52,29,1,0.05,25846
3321,104,12,1,0.05,25846
3322,80,21,1,0.05,25850
3323,104,3,1,0.05,25850
3324,106,4,1,0.05,25850
3325,104,3,1,0.05,25850
3326,112,12,1,0.05,25851
3327,116,13,1,0.05,25852
3328,79,20,1,0.05,25858
3329,87,23,1,0.05,25862
3330,114,11,1,0.05,25862
3331,107,6,1,0.05,25863
3332,96,20,1,0.05,25864
3333,108,5,1,0.05,25864
3334,100,7,1,0.05,25865
3335,93,22,1,0.05,25868
3336,123,16,1,0.05,25870
3337,118,11,1,0.05,25870
3338,108,5,1,0.05,25870
3339,116,10,1,0.05,25870
3340,104,14,1,0.05,25872
3341,121,12,1,0.05,25873
3342,100,1,1,0.05,25873
3343,108,5,1,0.05,25873
3344,106,4,1,0.05,25873
3345,106,4,1,0.05,25873
3346,104,14,1,0.05,25877
3347,100,9,1,0.05,25880
3348,91,30,1,0.05,25887
3349,85,17,1,0.05,25889
3350,108,8,1,0.05,25889
3351,114,11,1,0.05,25889
3352,120,21,1,0.05,25889
3353,115,29,1,0.05,25893
3354,114,14,1,0.05,25894
3355,118,15,1,0.05,25894
3356,62,11,1,0.05,25896
3357,112,8,1,0.05,25896
3358,115,17,1,0.05,25896
3359,125,20,1,0.05,25896
3360,119,21,1,0.05,25897
3361,73,25,1,0.05,25901
3362,119,15,1,0.05,25901
3363,116,12,1,0.05,25901
3364,115,10,1,0.05,25901
3365,65,22,1,0.05,25905
3366,93,17,1,0.05,25907
3367,74,32,1,0.05,25914
3368,105,13,1,0.05,25916
3369,36,49,1,0.05,25932
3370,104,3,1,0.05,25932
3371,112,8,1,0.05,25932
3372,104,14,1,0.05,25932
3373,120,11,1,0.05,25932
3374,108,19,1,0.05,25933
3375,72,39,1,0.05,25940
3376,113,8,1,0.05,25940
3377,114,11,1,0.05,25942
3378,102,16,1,0.05,25943
3379,104,3,1,0.05,25943
3380,110,28,1,0.05,25944
3381,110,22,1,0.05,25945
3382,109,7,1,0.05,25945
3383,100,1,1,0.05,25945
3384,110,6,1,0.05,25945
3385,76,21,1,0.05,25947
3386,121,32,1,0.05,25950
3387,65,39,1,0.05,25960
3388,113,12,1,0.05,25960
3389,50,44,1,0.05,25968
3390,106,4,1,0.05,25968
3391,106,22,1,0.05,25972
3392,120,18,1,0.05,25974
3393,110,15,1,0.05,25977
3394,104,6,1,0.05,25977
3395,130,16,1,0.05,25977
3396,106,4,1,0.05,25977
3397,81,15,1,0.05,25979
3398,120,14,1,0.05,25979
3399,90,11,1,0.05,25983
3400,121,12,1,0.05,25983
3401,117,11,1,0.05,25983
3402,112,22,1,0.05,25984
3403,60,35,1,0.05,25988
3404,113,8,1,0.05,25988
3405,102,2,1,0.05,25988
3406,112,8,1,0.05,25988
3407,88,7,1,0.05,25991
3408,61,22,1,0.05,25996
3409,103,8,1,0.05,25996
3410,106,16,1,0.05,25996
3411,87,11,1,0.05,25999
3412,65,18,1,0.05,26005
3413,92,13,1,0.05,26009
3414,93,21,1,0.05,26011
3415,14,49,1,0.05,26014
3416,129,16,1,0.05,26015
3417,101,2,1,0.05,26015
3418,93,13,1,0.05,26019
3419,77,10,1,0.05,26020
3420,106,4,1,0.05,26020
3421,101,2,1,0.05,26020
3422,108,21,1,0.05,26021
3423,104,4,1,0.05,26021
3424,105,15,1,0.05,26024
3425,91,13,1,0.05,26024
3426,105,36,1,0.05,26029
3427,92,18,1,0.05,26033
3428,112,11,1,0.05,26034
3429,121,19,1,0.05,26037
3430,98,6,1,0.05,26038
3431,104,13,1,0.05,26040
3432,104,3,1,0.05,26040
3433,110,6,1,0.05,26040
3434,107,18,1,0.05,26041
3435,110,13,1,0.05,26041
3436,96,5,1,0.05,26043
3437,106,7,1,0.05,26043
3438,98,4,1,0.05,26043
3439,100,1,1,0.05,26043
3440,123,14,1,0.05,26043
3441,111,8,1,0.05,26043
3442,115,12,1,0.05,26043
3443,119,20,1,0.05,26044
3444,103,6,1,0.05,26044
3445,78,19,1,0.05,26048
3446,106,4,1,0.05,26048
3447,114,9,1,0.05,26048
3448,118,26,1,0.05,26049
3449,35,35,1,0.05,26056
3450,115,9,1,0.05,26056
3451,113,8,1,0.05,26056
3452,107,5,1,0.05,26056
3453,122,15,1,0.05,26057
3454,106,9,1,0.05,26060
3455,101,23,1,0.05,26064
3456,87,23,1,0.05,26067
3457,107,11,1,0.05,26067
3458,117,10,1,0.05,26067
3459,138,27,1,0.05,26067
3460,102,2,1,0.05,26068
3461,107,9,1,0.05,26069
